cpc_group_id,cpc_subgroup_id,patent_abstract,patent_number,patent_title,patent_year
G16B,G16B20/00,"The present invention provides a method of testing a dog to determine the susceptibility of the dog to liver copper accumulation, comprising detecting in a sample the presence or absence in the genome of the dog of one or more polymorphisms selected from: (a) Chr22_3167534 (SEQ ID NO: 144), Chr22_3135144 (SEQ ID NO: 145), Chr20_55461150 (SEQ ID NO: 146), ChrX_120879711 (SEQ ID NO: 147), Chr19_6078084 (SEQ ID NO: 148), Chr15_62625262 (SEQ ID NO: 149), Chr14_39437543 (SEQ ID NO: 150), Chr15_62625024 (SEQ ID NO: 151), Chr3_86838677 (SEQ ID NO: 152), Chr24_4011833 (SEQ ID NO: 153), Chr18_60812198 (SEQ ID NO: 154), Chr10_65209946 (SEQ ID NO: 155), and the CGCCCC repeat at chromosome location 22:3135287; (b) one or more polymorphisms in linkage disequilibrium with a said polymorphism (a); and/or (c) Chr32_38904515 (SEQ ID NO: 156), Chr8_4892743 (SEQ ID NO: 157) and Chr8_4880518 (SEQ ID NO: 158).",10150997,Genetic test for liver copper accumulation in dogs,2018
G16B,G16B5/00,"The present invention relates, in general, to an HIV-1 vaccine and, in particular, to a B cell lineage-based vaccination protocol.",10092638,GP120 immunogens and methods inducing neutralizing antibodies to human immunodeficiency virus,2018
G16B,G16B45/00,"A graphical user interface on a computer provides for the analysis of location specific data and the presentation of analysis results for visual comparison by a user. Results of the analysis are visually presented as icons subdivided into regions and arranged in such a way that the user is able to associate each icon with a data location. A visual presentation of results in the icons and regions allows a user to visually compare the analysis results in two or more data sets according to location. The graphical user interface further provides for the definition and adjustment of an analysis through the interaction of a user with a graphical representation of the analysis. In some cases, the visual presentation of results tracks the analysis adjustments so the user can visually observe the effects that the adjustments have on the results. A method of interacting with the interface to define an analysis and represent results and a method of presenting two or more data sets using the interface are described. The interface can be used to analyze and visually compare the results of location specific data from a number of sources and is illustrated in a flow cytometry application.",10140419,Graphical user interface for analysis and comparison of location-specific multiparameter data sets,2018
G16B,G16B20/00,"Methods are provided to determine the entire genomic region of a particular HLA locus including both intron and exons. The resultant consensus sequences provides linkage information between different exons, and produces the unique sequence from each of the two genes from the individual sample being typed. The sequence information in intron regions along with the exon sequences provides an accurate HLA haplotype.",9920370,Haplotying of HLA loci with ultra-deep shotgun sequencing,2018
G16B,G16B20/00,"Apparatus, systems and methods for pre-processing, analyzing, and storing genomic data through a scalable, distributed analysis system across a network is presented.",10055546,Healthcare analysis stream management,2018
G16B,G16B20/00,"Apparatus, systems and methods for pre-processing, analyzing, and storing genomic data through a scalable, distributed analysis system across a network is presented.",10095835,Healthcare analysis stream management,2018
G16B,G16B20/00,"Apparatus, systems and methods for pre-processing, analyzing, and storing genomic data through a scalable, distributed analysis system across a network is presented.",9953137,Healthcare analysis stream management,2018
G16B,G16B5/00,"The present invention relates to purified and isolated DNA sequences having protein production increasing activity and more specifically to the use of matrix attachment regions (MARs) for increasing protein production activity in a eukaryotic cell. Also disclosed is a method for the identification of said active regions, in particular MAR nucleotide sequences, and the use of these characterized active MAR sequences in a new multiple transfection method.",9879297,High efficiency gene transfer and expression in mammalian cells by amultiple transfection procedure of MAR sequences,2018
G16B,G16B30/00,"Provided herein are methods for accurately determining the alleles present at a locus that is broadly applicable to any locus, including highly polymorphic loci such as HLA loci, BGA loci and HV loci. Embodiments of the disclosed methods are useful in a wide range of applications, including, for example, organ transplantation, personalized medicine, diagnostics, forensics and anthropology.",10162933,High resolution allele identification,2018
G16B,G16B30/00,"The present invention provides methods and systems for analyzing mammalian transcriptomes, particularly, for low abundant transcripts, and with the use of high throughput technologies. Heptamer primers and sequence tags generated by the iterative randomized algorithm, as well as the sequencing-library generation system for amplifying and synthesis-based sequencing low abundant transcripts using the heptamer primers are also provided. The present invention further provides the use of the invention system and method for identifying key embryological lineage specific transcripts that anticipate differentiation of specific cell types.",9920367,High resolution analysis of mammalian transcriptome using gene pool specific primers,2018
G16B,G16B20/00,"The present invention provides methods for isolation of a member of a population which has one or more mutation(s) in one or more target sequence(s) in a population. The method may comprise the steps of: (a) pooling genomic DNA isolated from each member of the population in one or more dimensions; (b) amplifying the one or more target sequence(s) in the pooled genomic DNA, wherein optionally the amplification products are pooled; (c) sequencing the amplified products or obtaining the sequence reads for the amplified products, wherein, optionally, sequencing is by pair-end sequencing and further comprises merging the paired-end reads into composite read(s); (d) identifying the mutation(s) based on alignment-free sequence analysis of sequencing data, optionally by k-mer analysis and (e) identifying individual member(s) of the population comprising the one or more identified mutations in the target sequences, optionally by high-resolution DNA melting (HRM).",10106849,High throughput method of screening a population for members comprising mutation(s) in a target sequence using alignment-free sequence analysis,2018
G16B,G16B35/00,"The present invention provides novel methods and assays for high-throughput screening of combinatorial libraries to identify FPR1 and/or FPR2 ligands (e.g., agonists and/or antagonists), preferably FPR1 agonists and/or FPR2 antagonists, by positional scanning deconvolution.The invention also provides novel FPR1 and FPR2 ligands (e.g, agonists and antagonists), related pharmaceutical compositions and methods of treating FPR1 and FPR2-related disorders.",10048272,High-affinity small molecule formylpeptide receptor ligands from screening of combinatorial mixture-based libraries,2018
G16B,G16B40/00,"The present invention relates to a method and system for classifying high-resolution melt (“HRM”) curves, and, more specifically, to a method and system for classifying HRM curves by genotype where the curves are represented by a mathematical function with varying coefficient values.",9864834,High-resolution melt curve classification using neural networks,2018
G16B,G16B15/00,"The invention is a high-throughput voltage screening crystallographic device and methodology that uses multiple micro wells and electric circuits capable of assaying different crystallization condition for the same or different proteins of interest at the same of different voltages under a humidity and temperature controlled environment. The protein is solubilized in a lipid matrix similar to the lipid composition of the protein in the native environment to ensure stability of the protein during crystallization. The invention provides a system and method where the protein is transferred to a lipid matrix that holds a resting membrane potential, which reduces the degree of conformational freedom of the protein. The invention overcomes the majority of the difficulties associated with vapor diffusion techniques and essentially reconstitutes the protein in its native lipid environment under “cuasi” physiological conditions.",10155221,High-throughput crystallographic screening device and method for crystalizing membrane proteins using a sub physiological resting membrane potential across a lipid matrix of variable composition,2018
G16B,G16B35/00,"Devices, systems, and methods for strain-specific identification and assessment of susceptibility of microorganisms based on the response of sensors in a colorimetric sensor array to metabolic products of the microorganism.",9862985,Identification and susceptibility of microorganisms by species and strain,2018
G16B,G16B20/00,"The present invention relates to the identification of a person having risk for developing type 2 diabetes (T2D) by determining the presence or absence of specific genes, gene clusters, genera or species of bacteria in the person's gastrointestinal microbiota. More specifically the invention relates to a model to identify an individual having or at risk of developing type 2 diabetes (T2D) using metagenomic clusters (MGCs), wherein said model is characterized by using different metagenomic clusters for different population groups. Also provided is the use of such a model in the identification of a person having risk for developing type 2 diabetes (T2D).",9881135,Identification of a person having risk for developing type 2 diabetes,2018
G16B,G16B30/00,"The invention relates to identifying tumor-associated genetic products and encoding nucleic acids thereof. A therapy and diagnosis of diseases in which the tumor-associated genetic products are aberrantly expressed, proteins, polypeptides and peptides which are expressed in association with tumor and the encoding nucleic acids for said proteins, polypeptides and peptides are also disclosed.",10036753,Identification of surface-associated antigens for tumor diagnosis and therapy,2018
G16B,G16B20/00,"Systems, methods, and apparatus for determining at least a portion of fetal genome are provided. DNA fragments from a maternal sample (maternal and fetal DNA) can be analyzed to identify alleles at certain loci. The amounts of DNA fragments of the respective alleles at these loci can be analyzed together to determine relative amounts of the haplotypes for these loci and determine which haplotypes have been inherited from the parental genomes. Loci where the parents are a specific combination of homozygous and heterozygous can be analyzed to determine regions of the fetal genome. Reference haplotypes common in the population can be used along with the analysis of the DNA fragments of the maternal sample to determine the maternal and paternal genomes. Determination of mutations, a fractional fetal DNA concentration in a maternal sample, and a proportion of coverage of a sequencing of the maternal sample can also be provided.",10093976,Identifying a de novo fetal mutation from a maternal biological sample,2018
G16B,G16B20/00,"Identification of inheritance-by-descent haplotype matches between individuals is described. A set of tables including word match, haplotypes and segment match tables are populated. DNA samples are received and stored. A word identification module extracts haplotype values from each sample. The word match table is indexed according to the unique combination of position and haplotype. Each column represents a different sample, and each cell indicates whether that sample includes that haplotype at that position. The haplotypes table includes the raw haplotype data for each sample. The segment match table is indexed by sample identifier, and columns represent other samples. Each cell is populated to indicate for each identified sample pair which position range(s) include matching haplotypes for both samples. The tables are persistently stored in databases of the matching system. As new sample data is received, each table is updated to include the newly received samples, and additional matching takes place.",10114922,Identifying ancestral relationships using a continuous stream of input,2018
G16B,G16B40/00,"A method for determining an allelic ladder signal for DNA analysis includes obtaining a measured allelic ladder signal for an allelic ladder substance, which includes a plurality of fragments, obtaining a reference set of expected fragment sizes of fragments of the ladder substance, and generating a signal identifying whether a peak for a fragment size of the measured ladder signal is a true peak of the ladder substance based on the reference set of expected fragment sizes, wherein the allelic ladder signal for DNA analysis includes the true peaks identified in the signal.",9920362,Identifying and correcting an allelic ladder signal for DNA analysis,2018
G16B,G16B20/00,"Method, system and an article of manufacture for clustering and thereby identifying predefined antigens reactive with undetermined immunoglobulins of sera derived from patient subjects in need of diagnosis of disease or monitoring of treatment.",10082503,Identifying antigen clusters for monitoring a global state of an immune system,2018
G16B,G16B20/00,"A computer method of detecting interacting DNA loci by constructing a contingency table from samples of a first trait and samples of a second trait. The samples of the first and second trait are associated with one of a plurality of genotype calls, each relating to an interaction between multiple DNA loci. The contingency table includes frequencies of each genotype call in the samples. Based on the contingency table, measuring the association between the plurality of genotype calls and the first and second traits. Classifying the genotype calls into a first group that is statistically associated with the first trait and a second group that is statistically associated with the second trait.",9965584,"Identifying interacting DNA loci using a contingency table, classification rules and statistical significance",2018
G16B,G16B25/00,"The present invention relates to peptides, proteins, nucleic acids and cells for use in immunotherapeutic methods. In particular, the present invention relates to the immunotherapy of cancer. The present invention furthermore relates to tumor-associated T-cell peptide epitopes, alone or in combination with other tumor-associated peptides that can for example serve as active pharmaceutical ingredients of vaccine compositions that stimulate anti-tumor immune responses, or to stimulate T cells ex vivo and transfer into patients. Peptides bound to molecules of the major histocompatibility complex (MHC), or peptides as such, can also be targets of antibodies, soluble T-cell receptors, and other binding molecules.",10035838,Immunotherapy against melanoma and other cancers,2018
G16B,G16B25/00,"A method of treating a patient who has melanoma includes administering to said patient a composition containing a population of activated T cells that selectively recognize cells in the patient that aberrantly express a peptide. A pharmaceutical composition contains activated T cells that selectively recognize cells in a patient that aberrantly express a peptide, and a pharmaceutically acceptable carrier, in which the T cells bind to the peptide in a complex with an MHC class I molecule, and the composition is for treating the patient who has melanoma. A method of treating a patient who has melanoma includes administering to said patient a composition comprising a peptide in the form of a pharmaceutically acceptable salt, thereby inducing a T-cell response to the melanoma.",9901629,Immunotherapy against melanoma and other cancers,2018
G16B,G16B15/30,"The present invention relates to peptides, nucleic acids and cells for use in immunotherapeutic methods. In particular, the present invention relates to the immunotherapy of cancer. The present invention furthermore relates to tumor-associated cytotoxic T cell (CTL) peptide epitopes, alone or in combination with other tumor-associated peptides that serve as active pharmaceutical ingredients of vaccine compositions that stimulate anti-tumor immune responses. The present invention relates to several novel peptide sequences and their variants derived from HLA class I and HLA class II molecules of human tumor cells that can be used in vaccine compositions for eliciting anti-tumor immune responses.",10000533,"Immunotherapy against several tumors of the blood, in particular chronic lymphoid leukemia (CLL)",2018
G16B,G16B15/30,"The present invention relates to peptides, nucleic acids and cells for use in immunotherapeutic methods. In particular, the present invention relates to the immunotherapy of cancer. The present invention furthermore relates to tumor-associated cytotoxic T cell (CTL) peptide epitopes, alone or in combination with other tumor-associated peptides that serve as active pharmaceutical ingredients of vaccine compositions that stimulate anti-tumor immune responses. The present invention relates to several novel peptide sequences and their variants derived from HLA class I and HLA class II molecules of human tumor cells that can be used in vaccine compositions for eliciting anti-tumor immune responses.",10144763,"Immunotherapy against several tumors of the blood, in particular chronic lymphoid leukemia (CLL)",2018
G16B,G16B99/00,"A communication section receives a connection request from a game controller to connect the game controller with an information processing apparatus. A registered user information holding section holds biometric information of a user registered in the information processing apparatus. A biometric authentication portion compares biometric information of a user included in a taken image with biometric information held in the registered user information holding section to determine whether the imaged user is a user registered in the information processing apparatus. After the imaged user is found to be a user registered in the information processing apparatus, a login controller executes login processing of the user, or to be more specific, stores information for identifying a device included in the taken image and information for identifying the user into a login user storage portion by relating these items of information with each other.",10031999,Information processing apparatus for determining registered users in a system,2018
G16B,G16B99/00,"Systems, apparatus and methods including a contact lens that facilitates collection and/or processing of information associated with sensed features are provided. In one aspect, a system can include a contact lens and an analysis component external to the contact lens. The contact lens can include: a substrate; and a circuit, disposed on or within the substrate. The circuit can include: a plurality of sensors configured to sense respective features associated with a wearer of the contact lens; and a communication component configured to communicate information indicative of sensed features. The analysis component can be configured to: receive the information indicative of the sensed features; and generate statistical information based, at least, on the information indicative of the sensed features.",9965583,Information processing method,2018
G16B,G16B15/00,"The present invention relates to DOT1L inhibitors and methods of identifying, designing, or optimizing them. The present invention also relates to crystals of DOT1L-inhibitor complexes, the crystal structures thereof, and the use of the crystal structures. Also disclosed are pharmaceutical compositions containing these DOT1L inhibitors and methods of treating disorders in which DOT1-mediated protein methylation plays a part, such as cancer and neurological disorders, by administering these compounds and pharmaceutical compositions to subjects in need thereof.",10112968,Inhibitors of protein methyltransferase DOT1L and methods of use thereof,2018
G16B,G16B20/00,"According to one embodiment, a malware detection and visualization system comprises one or more processors; and a storage module communicatively coupled to the one or more processors, the storage module comprises logic, upon execution by the one or more processors, that accesses a first set of information that comprises (i) information directed to a plurality of observed events and (ii) information directed to one or more relationships that identify an association between different observed events of the plurality of observed events; and generates a reference model based on the first set of information, the reference model comprises at least a first event of the plurality of observed events, a second event of the plurality of observed events, and a first relationship that identifies that the second event is based on the first event, wherein at least one of (i) the plurality of observed events or (ii) the one or more relationships constitutes an anomalous behavior is provided.",10027689,Interactive infection visualization for improved exploit detection and signature generation for malware and malware families,2018
G16B,G16B45/00,"The invention generally relates to analytical and monitoring systems useful for analyzing and measuring cells and biological samples. More particularly, the invention provides systems and methods for internal calibration and focus reference for cytometry imaging.",9933415,Internal focus reference beads for imaging cytometry,2018
G16B,G16B5/00,"Described herein are methods for identifying a modulator of a biological system. Some methods include establishing a model for the biological system comprising cells, obtaining a first data set representing global proteomic in the cells, and obtaining a second data set representing one or more functional activities or cellular responses of the cells including global enzymatic activity and/or an effect of the global enzyme activity on the enzyme metabolites or substrates in the cells. The method also includes generating a consensus causal relationship network among the global proteomic changes and the one or more functional activities or cellular responses based solely on the first and second data sets using a programmed computing device, and identifying a causal relationship unique in the biological system from the consensus causal relationship network, wherein at least one enzyme associated with the unique causal relationship is identified as a modulator of the biological system.",10061887,Interrogatory cell-based assays and uses thereof,2018
G16B,G16B5/00,"Described herein is a discovery Platform Technology for analyzing a biological system or process (e.g., a disease condition, such as cancer) via model building.",9886545,Interrogatory cell-based assays and uses thereof,2018
G16B,G16B25/00,"The invention relates to a kit, a device and a method for detecting the copy number of fetal chromosomes and tumor cell chromosomes. The method for detecting the copy number of fetal chromosomes or tumor cell chromosomes of the invention includes the following steps: collecting maternal plasma or plasma of tumor patient; separating the plasma from blood cells in blood; preparing Deoxyribonucleic Acids (DNA) in the plasma into a sequencing library; sequencing the DNA sequencing library; comparing a sequencing result with a genomic sequence map to determine which chromosome the DNA sequence comes from and the length of each DNA sequence; and calculating the ratio of the DNA segments from the chromosomes to be detected to all DNA segments in the same sample by a sequencing and comparison result of DNA, correcting the ratio according to a GC content of the DNA segments from the chromosomes to be detected, and calculating the variation of the corrected ratio of the DNA segments from the chromosomes to be detected in a sample to be detected, and determining the copy number of the chromosomes to be detected according to degree of variation.",9885080,"Kit, a device and a method for detecting copy number of fetal chromosomes or tumor cell chromosomes",2018
G16B,G16B5/00,"Dispersion injection methods for determining biomolecular interaction parameters in label-free biosensing systems are provided. The methods generally relate to the use of a single analyte injection that generates a smoothly-varying concentration gradient via dispersion en route to a sensing region possessing an immobilized binding partner. The present method incorporates the use of an internal standard which provides a reference as to the dispersion conditions present which can then be used to calculate an effective diffusion coefficient for the analyte of interest based on a universal calibration function. The effective diffusion coefficient can then be incorporated into the appropriate dispersion model to provide a calibrated dispersion model. The calibrated dispersion model can then be incorporated into the desired interaction model to provide a reliable representation of the analyte concentration at the sensing region at any time during the injection. The use of the internal standard and universal calibration function permit use of a wide range of injection conditions which may not otherwise be consistent with a particular dispersion model. Thus, the present methods allow for higher flow rates and lower sample volumes thereby increasing assay speed and decreasing sample consumption.",9990464,Label-free biomolecular interaction analysis using a rapid analyte dispersion injection method,2018
G16B,G16B35/00,"In alternative embodiments the invention provides libraries of compounds, or drugs or drug candidates, manufactured and selected for having a desired property such as a biological or a chemical activity, and methods for making and using them. In one embodiment, the invention provides methods for identifying desirable compounds from very large compound sets using a compound fragment as the query. In alternative embodiments, the invention provides methods of making compounds, and libraries of compounds, using a “feasible reaction” growth scheme.",9946847,Libraries of compounds having desired properties and methods for making and using them,2018
G16B,G16B30/00,"Methods, compositions, kits, and computer program code are provided for predicting somaclonal abnormality (e.g., a Mantled phenotype) in a plant and or sorting plants based on the predicted presence or absence of somaclonal abnormality.",9984200,Mantle phenotype detection in palm,2018
G16B,G16B50/00,"Data including a text file is received. The text file is arranged in an extensible format and includes a plurality of metadata lines, a header line, and a plurality of content lines. Metadata from the metadata lines is mapped to a plurality of metadata tables in a database that are formed according to a relational database schema using prefix parameters from each metadata line. Content from the content lines is mapped to a plurality of content tables in the database that are formed according to the relational database schema using the header line. A first subset of the content tables have a static structure and a second subset of the content tables have a dynamic structure. Related apparatus, systems, techniques and articles are also described.",9916313,Mapping of extensible datasets to relational database schemas,2018
G16B,G16B25/00,"Early detection of tumors is a major determinant of survival of patients suffering from tumors, including gastric tumors. Members of the GTM gene family can be differentially expressed in gastric tumor tissue, and thus can be used as markers for the detection of gastric and other types of cancer. The present invention provides for novel GTMs for the detection of tumors, including gastric tumors, and in particular human zymogen granule protein 16 (ZG16). The GTMs can be used in isolation or together with other known GTMs to provide for novel signatures to be used in the detection of tumors, including gastric tumors.",10024859,Markers for detection of gastric cancer,2018
G16B,G16B20/00,"The present invention provides methods and materials useful for determining metabolizer status. Embodiments of the present invention provide an approach using a genotyping panel and integration of genotypes of CYP3A4 and CYP3A5 to assess CYP3A metabolizer status, applicable to all CYP3A substrates, including approximately 40% of all drugs. Algorithms for CYP3A metabolizer status are described. Where the contribution ratios of CYP3A4 and CYP3A5 to overall drug levels or drug effects are known, the algorithm can be used to calculate optimal dosing. Where the contributory ratios to overall drug effects are not available, the contributory ratios can be calculated with use of the genotypes for use in drug development. Embodiments of the present invention can be used in optimizing drug treatments, selecting dose, designing therapeutics, and predicting efficacy.",9938576,Materials and methods for determining metabolizer status in humans,2018
G16B,G16B20/00,Methods for classifying patients as responders or non-responders to treatment of a disease and predicting recurrence of disease in a patient using audio tunes are provided.,10114929,Mathematical musical orchestral method for predicting classes of patients for medical treatment,2018
G16B,G16B15/00,The disclosure provides a general method for the production of protein variants with a reduced aggregation propensity without affecting the thermodynamic stability of the variant with respect to the wild-type protein.,9957495,Means and methods for generating improved proteins,2018
G16B,G16B5/00,"A method comprises obtaining results of metagenomics sequencing performed on biological samples from respective sample sources, generating hit abundance score vectors for respective ones of the samples based at least in part on the metagenomics sequencing results, obtaining epidemiological data relating to at least one of a disease, infection or contamination characterized by one or more of the hit abundance score vectors, and generating patient comparative indexes based at least in part on the epidemiological data. The method further comprises obtaining one or more Big Data profiles relating to one or more of the hit abundance score vectors and one or more of the comparative indexes, and providing surveillance functionality utilizing a combination of the hit abundance score vectors and the patient comparative indexes based at least in part on information derived from the one or more Big Data profiles.",10114923,Metagenomics-based biological surveillance system using big data profiles,2018
G16B,G16B5/00,"A method comprises obtaining results of metagenomics sequencing performed on biological samples from respective sample sources, identifying particular ones of the biological samples that are related to a disease, infection or contamination based at least in part on the results of metagenomics sequencing, generating a genomic comparison component comprising hit abundance score vectors for respective ones of the identified samples, generating an epidemiologic comparison component comprising a graph in which nodes corresponding to patients are connected in the graph based at least in part on patient comparative indexes, collectively processing portions of the genomic comparison component with portions of the epidemiologic comparison component to further characterize the disease, infection or contamination, and updating a profile of the disease, infection or contamination based at least in part on the further characterization.",9996662,Metagenomics-based characterization using genomic and epidemiological comparisons,2018
G16B,G16B30/00,Base calls for a target sequence may be identified relative to a reference sequence by using values from sequencing reads at locations satisfying a high-confidence condition to identify base calls at a given location not satisfying the high-confidence condition. The high-confidence condition may relate to the level of coverage by the sequencing reads at a location of the reference sequence. The quality of measurements of the sequencing reads may be incorporated into the base-call process.,10089436,Method and apparatus for calling single-nucleotide variations and other variations,2018
G16B,G16B50/50,"A method of compressing sequence data in a text-based format, the method involving parsing text of the sequence data into a plurality of fields, identifying encoding algorithms that achieve greatest compression gains with respect to the plurality of fields based on collected statistics, and generating a bitstream, compressed from the sequence data, by encoding the sequence data using the identified encoding algorithms.",10090857,Method and apparatus for compressing genetic data,2018
G16B,G16B99/00,Methods and apparatus for providing data processing and control for use in a medical communication system are provided.,10045720,Method and apparatus for providing data processing and control in a medical communication system,2018
G16B,G16B40/00,Methods and apparatus for providing data processing and control for use in a medical communication system are provided.,10111608,Method and apparatus for providing data processing and control in medical communication system,2018
G16B,G16B99/00,"A system is disclosed that enables the automated measurement of cellular mechanical parameters at high throughputs. The microfluidic device uses intersecting flows to create an extensional flow region where the cells undergo controlled stretching. Cells are focused into streamlines prior to entering the extensional flow region. In the extensional region, each cell's deformation is measured with an imaging device. Automated image analysis extracts a range of independent biomechanical parameters from the images. These may include cell size, deformability, and circularity. The single cell data that is obtained may then be used to in a variety of ways. Scatter density plots of deformability and circularity may be developed and displayed for the user. Mechanical parameters such as deformability and circularity may be gated or thresholded to identify certain cells of interest or sub-populations of interest. Similarly, the mechanical data obtained using the device may be used as cell signatures.",9897532,Method and device for high throughput cell deformability measurements,2018
G16B,G16B20/00,"The present disclosure provides methods of characterizing one or more microorganisms and kits for characterizing at least one microorganism. Exemplary methods include preparing an amplicon library, sequencing a characteristic gene sequence to obtain a gene sequence, and characterizing the one or more microorganisms based on the gene sequence using a computer-based genomic analysis of the gene sequence. Exemplary kits include at least one forward primer including an adapter sequence and a priming sequence, for a target sequence, and at least one reverse primer.",9914979,Method and kit for characterizing microorganisms,2018
G16B,G16B99/00,"Method for the determination of the concentration of a type of specific nucleic acids (10) in a sample, wherein the sequences of the specific nucleic acid (10) at least partially match a reference sequence, and/or for the determination of the degree of the match of the sequences of specific nucleic acids (10) of a type in a sample (9) and a reference sequence, comprising the following steps: providing a first probe (1), which possesses a first oligonucleotide (3) on its surface; providing a second oligonucleotide (7), which is partially complementary to the first oligonucleotide (3) or to a first oligonucleotide adapter (20), which is partially complementary to the first oligonucleotide (3), and wherein the second oligonucleotide (7) is partially complementary to the reference sequence; combining of the first probe (1) and the second oligonucleotide (7) and—if applicable—the first oligonucleotide adapter (20) with the sample (9), wherein a specific nucleic acid (10) contained in the sample (9) can hybridize with the second oligonucleotide (7) and the second oligonucleotide (7) is activated by the hybridization.",9909166,Method and kit for the detection of nucleic acids,2018
G16B,G16B30/00,"The present invention relates to methods and products for the localized or spatial detection of nucleic acid in a tissue sample and in particular to a method for localized detection of nucleic acid in a tissue sample comprising: (a) providing an array comprising a substrate on which multiple species of capture probes are directly or indirectly immobilized such that each species occupies a distinct position on the array and is oriented to have a free 3′ end to enable said probe to function as a primer for a primer extension or ligation reaction, wherein each species of said capture probe comprises a nucleic acid molecule with 5′ to 3′: (i) a positional domain that corresponds to the position of the capture probe on the array, and (ii) a capture domain; (b) contacting said array with a tissue sample such that the position of a capture probe on the array may be correlated with a position in the tissue sample and allowing nucleic acid of the tissue sample to hybridize to the capture domain in said capture probes; (c) generating DNA molecules from the captured nucleic acid molecules using said capture probes as extension or ligation primers, wherein said extended or ligated DNA molecules are tagged by virtue of the positional domain; (d) optionally generating a complementary strand of said tagged DNA and/or optionally amplifying said tagged DNA; (e) releasing at least part of the tagged DNA molecules and/or their complements or amplicons from the surface of the array, wherein said part includes the positional domain or a complement thereof; and (f) directly or indirectly analyzing the sequence of the released DNA molecules.",10030261,Method and product for localized or spatial detection of nucleic acid in a tissue sample,2018
G16B,G16B5/00,"A method and system for planning a creation of a cement bore in a bone comprises obtaining a virtual model of a bone, the model of the bone including a proximal bone surface, a distal bone surface, and a depth profile between the proximal bone surface and the distal bone surface. A planned positioning of a first implant selected to be implanted in the proximal bone surface is obtained. An identity of at least one tool used to alter the proximal bone surface to receive the first implant in the planned positioning and obtaining geometry data for the at least one tool is obtained. A cement bore required in the bone using the geometry data of the at least one tool and the planned positioning of the first implant is generated. The virtual model of the bone with the cement bore indicative of a relation between the cement bore and the distal bone surface is output.",10016241,Method and system for assisting implant placement in thin bones such as scapula,2018
G16B,G16B20/00,"The disclosed embodiments are directed to a method for accurately counting and characterizing multiple cell phenotypes and sub-phenotypes within cell populations simultaneously by exploiting biomarker co-expression levels within cells of different phenotypes in the same tissue sample. The disclosed embodiments are also directed to a simple intuitive interface enabling medical staff (e.g., pathologists, biologists) to annotate and evaluate different cell phenotypes used in the algorithm and the presented through the interface.",9984199,Method and system for classification and quantitative analysis of cell types in microscopy images,2018
G16B,G16B20/00,"The current invention concerns a method for detecting cancerous cells and/or classifying cells in a cell sample comprising the following steps:      In a second aspect, a system for the detection of cancerous cells and/or classification of cells in a cell sample is provided, employing the method as disclosed in the invention. In a final aspect, a method for updating and/or improving a database comprising thresholds linked to holographic information and the database related thereof is equally disclosed.",10025271,Method and system for detecting and/or classifying cancerous cells in a cell sample,2018
G16B,G16B30/00,"Disclosed herein are methods, systems, platforms, non-transitory computer-readable medium, services, and kits for determining a cancer type in an individual. Also described herein include methods, systems, platforms, non-transitory computer-readable medium, and compositions for generating a CpG methylation profile database.",9984201,Method and system for determining cancer status,2018
G16B,G16B50/00,"Methods for developing an ontology of pharmacogenomics (PGx) relationships starting from a lexicon of key pharmacogenomic entities and a syntactic parse is described. The syntactic structure of PGx statements is used to systematically extract commonly occurring relationships and to map them to a common schema. In an embodiment, extracted relationships have a 70-87.7% precision and involve not only key PGx entities such as genes, drugs, and phenotypes (e.g., VKORC1, warfarin, clotting disorder), but also critical entities that are frequently modified by these key entities (e.g., VKORC1 polymorphism, warfarin response, clotting disorder treatment).",10025774,Method and system for extraction and normalization of relationships via ontology induction,2018
G16B,G16B30/00,"The present invention belongs to the field of genomics and nucleic acid sequencing. It involves a novel method of sequencing biological material and real-time probabilistic matching of short strings of sequencing information to identify all species present in said biological material. It is related to real-time probabilistic matching of sequence information, and more particular to comparing short strings of a plurality of sequences of single molecule nucleic acids, whether amplified or unamplied, whether chemically synthesized or physically interrogated, as fast as the sequence information is generated and in parallel with continuous sequence information generation or collection.",10108778,Method and system for genome identification,2018
G16B,G16B30/00,A method and system for correlating genome data with EMR/PHR data is disclosed herein. The method includes identifying a plurality of sources of genome data. The method also includes generating an index file for each of the plurality of genome files. The method also includes transmitting each index file to a central depository. The method also includes identifying electronic medical record (EMR) and/or personal health record (PHR) data at each source of the plurality of sources of genome data. The method also includes correlating each genome file of the plurality of genome files with a corresponding EMR/PHR data.,9940266,Method and system for genomic visualization,2018
G16B,G16B5/00,"Embodiments include a system for determining cardiovascular information for a patient. The system may include at least one computer system configured to receive patient-specific data regarding a geometry of the patient's heart, and create a three-dimensional model representing at least a portion of the patient's heart based on the patient-specific data. The at least one computer system may be further configured to create a physics-based model relating to a blood flow characteristic of the patient's heart and determine a fractional flow reserve within the patient's heart based on the three-dimensional model and the physics-based model.",10092360,Method and system for image processing and patient-specific modeling of blood flow,2018
